epic,feature,story_id,story,scenario,code_unit,path,test,evidence,status,finding_ids,maturity,gap
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,285_retention_purge_compliance_export_events.sql,backend/migrations/285_retention_purge_compliance_export_events.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,286_financial_event_entries.sql,backend/migrations/286_financial_event_entries.sql,NONE,INFERRED,orphan,-,-,-
Admin Dashboard & Operations,Schema change (unmapped to a story),ORPHAN,-,happy,286_settings_lifecycle_emails_enabled.sql,backend/migrations/286_settings_lifecycle_emails_enabled.sql,NONE,INFERRED,orphan,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,286_stripe_id_mode_tracking.sql,backend/migrations/286_stripe_id_mode_tracking.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,287_financial_events_missing_legs_rpc.sql,backend/migrations/287_financial_events_missing_legs_rpc.sql,NONE,INFERRED,orphan,-,-,-
Corporate / B2B Billing,Schema change (unmapped to a story),ORPHAN,-,happy,287_settings_company_logo_url.sql,backend/migrations/287_settings_company_logo_url.sql,NONE,INFERRED,orphan,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,287_settings_stripe_reprovision_flag.sql,backend/migrations/287_settings_stripe_reprovision_flag.sql,NONE,INFERRED,orphan,-,-,-
Integrations & Webhooks,Stripe Connect/payout sync,S-integ-03,"As finance, Stripe Connect payouts are synced/ledgered",happy,288_driver_stripe_connect_ledger.sql,backend/migrations/288_driver_stripe_connect_ledger.sql,NONE,INFERRED,mapped,-,-,-
Ride Completion & Payments,Receipt generation,S-pay-05,"As a rider, I receive a receipt with GST/PST/booking fee/surge line items",happy,288_settings_branded_receipt_enabled.sql,backend/migrations/288_settings_branded_receipt_enabled.sql,NONE,INFERRED,mapped,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,288_settle_ride_card_payment.sql,backend/migrations/288_settle_ride_card_payment.sql,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,289_driver_sin_encrypted.sql,backend/migrations/289_driver_sin_encrypted.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,289_financial_events_purge_delete_gate.sql,backend/migrations/289_financial_events_purge_delete_gate.sql,NONE,INFERRED,orphan,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,28_corporate_wallet_rpc.sql,backend/migrations/28_corporate_wallet_rpc.sql,NONE,INFERRED,mapped,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,28_requirement_key.sql,backend/migrations/28_requirement_key.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,290_financial_events_grant_lockdown.sql,backend/migrations/290_financial_events_grant_lockdown.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,291_financial_events_legs_pending_index.sql,backend/migrations/291_financial_events_legs_pending_index.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,292_financial_event_entries_created_at_index.sql,backend/migrations/292_financial_event_entries_created_at_index.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,293_financial_event_entries_unbalanced_scoped.sql,backend/migrations/293_financial_event_entries_unbalanced_scoped.sql,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,294_financial_events_ride_id_set_null.sql,backend/migrations/294_financial_events_ride_id_set_null.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,295_financial_events_immutable_allows_fk_setnull.sql,backend/migrations/295_financial_events_immutable_allows_fk_setnull.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,296_pipeda_30day_profile_scrub.sql,backend/migrations/296_pipeda_30day_profile_scrub.sql,NONE,INFERRED,orphan,-,-,-
Corporate / B2B Billing,Schema change (unmapped to a story),ORPHAN,-,happy,297_corporate_rpc_ride_idempotency.sql,backend/migrations/297_corporate_rpc_ride_idempotency.sql,NONE,INFERRED,orphan,-,-,-
Ride Booking & Matching,Scheduled rides,S-book-06,"As a rider, I can schedule a ride for a future time",happy,298_rides_scheduled_index.sql,backend/migrations/298_rides_scheduled_index.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,299_rider_email_verification_otp.sql,backend/migrations/299_rider_email_verification_otp.sql,NONE,INFERRED,orphan,-,-,-
Corporate / B2B Billing,Allowance cap & ledger,S-corp-03,"As a corporate admin, member allowances are capped and tracked atomically",happy,29_corporate_allowance_rpc.sql,backend/migrations/29_corporate_allowance_rpc.sql,NONE,INFERRED,mapped,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,29_wallet_fks_and_admin_types.sql,backend/migrations/29_wallet_fks_and_admin_types.sql,NONE,INFERRED,mapped,-,-,-
Driver Earnings & Payouts,Period statements,S-earn-02,"As a driver, I receive periodic earnings statements",happy,300_driver_statements_skipped_opted_out_comment.sql,backend/migrations/300_driver_statements_skipped_opted_out_comment.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,301_driver_decal_generation.sql,backend/migrations/301_driver_decal_generation.sql,NONE,INFERRED,orphan,-,-,-
Legacy Import & Data Migration,Schema change (unmapped to a story),ORPHAN,-,happy,302_ride_money_rollup_exclude_legacy.sql,backend/migrations/302_ride_money_rollup_exclude_legacy.sql,NONE,INFERRED,orphan,-,-,-
Legacy Import & Data Migration,Schema change (unmapped to a story),ORPHAN,-,happy,303_payouts_overview_ytd_exclude_legacy.sql,backend/migrations/303_payouts_overview_ytd_exclude_legacy.sql,NONE,INFERRED,orphan,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,304_settings_notification_throttling.sql,backend/migrations/304_settings_notification_throttling.sql,NONE,INFERRED,mapped,-,-,-
Integrations & Webhooks,Zoho Desk sync,S-integ-02,"As support, tickets sync to/from Zoho Desk",happy,305_zoho_desk_helpdesk_email_signature.sql,backend/migrations/305_zoho_desk_helpdesk_email_signature.sql,NONE,INFERRED,mapped,-,-,-
Integrations & Webhooks,Zoho Desk sync,S-integ-02,"As support, tickets sync to/from Zoho Desk",happy,306_zoho_desk_helpdesk_signature_enabled.sql,backend/migrations/306_zoho_desk_helpdesk_signature_enabled.sql,NONE,INFERRED,mapped,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,307_drop_dead_gst_hst_number_column.sql,backend/migrations/307_drop_dead_gst_hst_number_column.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,307_email_send_log_error_detail.sql,backend/migrations/307_email_send_log_error_detail.sql,NONE,INFERRED,orphan,-,-,-
Maps & Routing,Schema change (unmapped to a story),ORPHAN,-,happy,307_seed_saskatoon_pickup_venues.sql,backend/migrations/307_seed_saskatoon_pickup_venues.sql,NONE,INFERRED,orphan,-,-,-
Integrations & Webhooks,Zoho Desk sync,S-integ-02,"As support, tickets sync to/from Zoho Desk",happy,307_zoho_desk_helpdesk_signature_header.sql,backend/migrations/307_zoho_desk_helpdesk_signature_header.sql,NONE,INFERRED,mapped,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,308_seed_saskatoon_stores.sql,backend/migrations/308_seed_saskatoon_stores.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,309_seed_saskatoon_retail_nightlife.sql,backend/migrations/309_seed_saskatoon_retail_nightlife.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,30_identity_audit.sql,backend/migrations/30_identity_audit.sql,NONE,INFERRED,orphan,-,-,-
Maps & Routing,Schema change (unmapped to a story),ORPHAN,-,happy,310_deactivate_unverified_saskatoon_venues.sql,backend/migrations/310_deactivate_unverified_saskatoon_venues.sql,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,310_rides_area_created_idx.sql,backend/migrations/310_rides_area_created_idx.sql,NONE,INFERRED,orphan,-,-,-
Maps & Routing,H3 heatmapping,S-maps-04,"As an admin, I view demand heatmaps by H3 cell",happy,311_settings_heatmap_config.sql,backend/migrations/311_settings_heatmap_config.sql,NONE,INFERRED,mapped,-,-,-
Maps & Routing,Service-area geometry,S-maps-03,"As an admin, I define service-area boundaries",happy,312_service_areas_heatmap_config.sql,backend/migrations/312_service_areas_heatmap_config.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,313_fix_imported_ride_polyline_shape.sql,backend/migrations/313_fix_imported_ride_polyline_shape.sql,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,313_rides_shared_trip_token_created_at.sql,backend/migrations/313_rides_shared_trip_token_created_at.sql,NONE,INFERRED,orphan,-,-,-
Admin Dashboard & Operations,Schema change (unmapped to a story),ORPHAN,-,happy,313_settings_missing_columns.sql,backend/migrations/313_settings_missing_columns.sql,NONE,INFERRED,orphan,-,-,-
Driver Earnings & Payouts,Per-driver payouts,S-earn-04,"As a driver, my earnings are paid out to my bank account",happy,314_auto_payout_and_instant_kill_switch.sql,backend/migrations/314_auto_payout_and_instant_kill_switch.sql,NONE,INFERRED,mapped,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,315_safety_incidents_idempotency_key.sql,backend/migrations/315_safety_incidents_idempotency_key.sql,NONE,INFERRED,orphan,-,-,-
Maps & Routing,Service-area geometry,S-maps-03,"As an admin, I define service-area boundaries",happy,316_service_areas_safety_authority.sql,backend/migrations/316_service_areas_safety_authority.sql,NONE,INFERRED,mapped,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,317_check_disabled_guard_triggers.sql,backend/migrations/317_check_disabled_guard_triggers.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,318_guard_trigger_ddl_realtime_audit.sql,backend/migrations/318_guard_trigger_ddl_realtime_audit.sql,NONE,INFERRED,orphan,-,-,-
"Safety, Trust & Fraud",License/ID/background checks,S-safety-03,"As a driver, my license and CRC/VSC are verified before I can drive",happy,319_driver_crc_consents.sql,backend/migrations/319_driver_crc_consents.sql,NONE,INFERRED,mapped,-,-,-
Ride Completion & Payments,Tip,S-pay-04,"As a rider, I can tip a driver after a ride; duplicate tips are rejected",happy,319_late_tip_debit_types.sql,backend/migrations/319_late_tip_debit_types.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,31_driver_dedup_and_constraints.sql,backend/migrations/31_driver_dedup_and_constraints.sql,NONE,INFERRED,orphan,-,-,-
"Safety, Trust & Fraud",Dispute/appeal handling,S-safety-06,"As a driver, I can appeal an admin decision",happy,320_driver_appeals.sql,backend/migrations/320_driver_appeals.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,321_purge_pii_retention_step_h_driver_rides_guard.sql,backend/migrations/321_purge_pii_retention_step_h_driver_rides_guard.sql,NONE,INFERRED,orphan,-,-,-
Ride Completion & Payments,Tip,S-pay-04,"As a rider, I can tip a driver after a ride; duplicate tips are rejected",happy,321_tip_collection.sql,backend/migrations/321_tip_collection.sql,NONE,INFERRED,mapped,-,-,-
"Safety, Trust & Fraud",SOS / emergency,S-safety-01,"As a rider/driver, I can trigger SOS and it notifies contacts + safety team",happy,322_consolidate_sos_faq.sql,backend/migrations/322_consolidate_sos_faq.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,323_purge_pii_retention_step_d_ride_messages_column_fix.sql,backend/migrations/323_purge_pii_retention_step_d_ride_messages_column_fix.sql,NONE,INFERRED,orphan,-,-,-
Integrations & Webhooks,Stripe webhooks,S-integ-01,"As a system, Stripe webhook events are claimed idempotently and processed",happy,324_purge_pii_retention_step_f_stripe_events_column_fix.sql,backend/migrations/324_purge_pii_retention_step_f_stripe_events_column_fix.sql,NONE,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Schema change (unmapped to a story),ORPHAN,-,happy,325_faq_answers_drop_ai_voice.sql,backend/migrations/325_faq_answers_drop_ai_voice.sql,NONE,INFERRED,orphan,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,326_stripe_disputes_evidence_tracking_columns.sql,backend/migrations/326_stripe_disputes_evidence_tracking_columns.sql,NONE,INFERRED,orphan,-,-,-
Admin Dashboard & Operations,Schema change (unmapped to a story),ORPHAN,-,happy,327_merge_duplicate_onboarding_faqs.sql,backend/migrations/327_merge_duplicate_onboarding_faqs.sql,NONE,INFERRED,orphan,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,327_stripe_disputes_evidence_reminder_claim_flag.sql,backend/migrations/327_stripe_disputes_evidence_reminder_claim_flag.sql,NONE,INFERRED,orphan,-,-,-
Legacy Import & Data Migration,Data-quality / crosswalk,S-legacy-04,"As ops, legacy record IDs are crosswalked and data-quality checked",happy,328_legacy_id_crosswalk.sql,backend/migrations/328_legacy_id_crosswalk.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Lost & found,S-fulfil-08,"As a rider/driver, I can report/claim a lost item after a ride",happy,328_lost_and_found_ride_driver_unique.sql,backend/migrations/328_lost_and_found_ride_driver_unique.sql,NONE,INFERRED,mapped,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,329_drivers_dual_run_hold.sql,backend/migrations/329_drivers_dual_run_hold.sql,NONE,INFERRED,orphan,-,-,-
Platform Foundation & Schema,Schema change (unmapped to a story),ORPHAN,-,happy,32_encrypt_sensitive_fields.sql,backend/migrations/32_encrypt_sensitive_fields.sql,NONE,INFERRED,orphan,-,-,-
Corporate / B2B Billing,Schema change (unmapped to a story),ORPHAN,-,happy,330_seed_corporate_and_data_rights_faqs.sql,backend/migrations/330_seed_corporate_and_data_rights_faqs.sql,NONE,INFERRED,orphan,-,-,-
Driver Earnings & Payouts,Per-driver payouts,S-earn-04,"As a driver, my earnings are paid out to my bank account",happy,331_payouts_amount_numeric.sql,backend/migrations/331_payouts_amount_numeric.sql,NONE,INFERRED,mapped,-,-,-
Legacy Import & Data Migration,Schema change (unmapped to a story),ORPHAN,-,happy,332_backfill_legacy_ride_insurance_periods.sql,backend/migrations/332_backfill_legacy_ride_insurance_periods.sql,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,333_drivers_regulatory_authority_backfill_round2.sql,backend/migrations/333_drivers_regulatory_authority_backfill_round2.sql,NONE,INFERRED,orphan,-,-,-
Authentication & Authorization,Schema change (unmapped to a story),ORPHAN,-,happy,334_users_consent_version.sql,backend/migrations/334_users_consent_version.sql,NONE,INFERRED,orphan,-,-,-
Ride Fulfillment,Schema change (unmapped to a story),ORPHAN,-,happy,335_purge_pii_retention_step_a_planned_route_polyline.sql,backend/migrations/335_purge_pii_retention_step_a_planned_route_polyline.sql,NONE,INFERRED,orphan,-,-,-
Promotions & Loyalty,Referral codes,S-promo-04,"As a rider/driver, I refer others and earn a reward",happy,336_referral_payout_velocity_cap_setting.sql,backend/migrations/336_referral_payout_velocity_cap_setting.sql,NONE,INFERRED,mapped,-,-,-
Ride Completion & Payments,Schema change (unmapped to a story),ORPHAN,-,happy,337_settle_ride_card_payment_idempotent_earnings.sql,backend/migrations/337_settle_ride_card_payment_idempotent_earnings.sql,NONE,INFERRED,orphan,-,-,-
